Spine_rep_days,Spine_rolling_horizon
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
2.05616639626,0
3.86436633779,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
2.12078459295,0
3.92898453447,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
2.18540278963,0
3.99360273116,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114314,0
0.217924114266,0
0.217924114314,0
3.97860989322,0
1.57961758327,0
1.57961758327,1.8381795425
1.57961758327,6.5881795425
2.70863193608,11.3381795425
7.45863193608,14.9176337175
11.6107944186,15
13.2109763186,14.0085715789
11.4565477712,11.2872465263
10.979838887,7.27837403158
12.2957476035,2.01521613684
13.859435453,0
15,0
14.1154625368,0
12.0238439789,0
7.88831297895,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.06534088225,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.05157956954,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.03781825682,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0
4.02405694411,0.1375471275
4.02405694411,2.1628219175
4.02405694411,4.2460657075
4.02405694411,5.4469551025
0.768650733586,5.6550587775
0.107598279013,4.21288319855
0.107598279013,0.710419830132
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
0.107598279013,0
3.91337397487,0
1.51438166492,0
1.51438166492,0
1.51438166492,0
2.64339601773,1.5816882445
7.39339601773,4.5560615795
11.5455585002,7.6462608145
13.1457404002,10.064649927
11.3913118529,12.244354722
10.9146029686,12.957854863
12.2305116851,13.6682694325
13.7941995346,14.338553361
14.9347640816,14.9529001305
14.0502266185,15
11.9586080606,13.5490361789
7.82307706059,9.60957237895
4.01386627661,4.34641448421
4.01386627661,0
4.01386627661,0
4.01386627661,0
4.01386627661,0
4.01386627661,0
4.01386627661,0
4.01386627661,0
4.01386627661,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.97150391595,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.95774260324,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.94398129052,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.93021997781,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0.3272825905
3.9164586651,0.00229274839473
3.9164586651,0.00229274839473
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
3.9164586651,0
0.661052454573,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.80577569586,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970790125,0
0.0300970789644,0
0.0300970790125,0
3.79078285792,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410765,0
0.0151042410284,0
0.0151042410765,0
3.77579001998,0
1.16096461538,0
1.16096461538,0
1.16096461538,0
1.16096461538,0
1.16096461538,0
1.16096461538,0
1.16096461538,0
1.16096461538,4.2871450035
1.16096461538,9.0371450035
1.16096461538,11.9803192175
1.16096461538,14.769976158
1.16096461538,15
4.286205045,13.1384122421
9.036205045,8.82787348421
13.786205045,3.56471558947
14.905912285,0
15,0
12.4876729474,0
7.414327,0
3.94999616259,0
3.94999616259,0
3.94999616259,0
3.94999616259,0
3.94999616259,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
3.93623484988,0
0.68082863935,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
0.0197761847769,0
3.82555188063,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
2.08197013579,0
3.89017007732,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460473,0
0.114491460425,0
0.114491460473,0
3.87517723938,0
1.47618492943,0
1.47618492943,0
1.47618492943,0
2.60519928224,0
7.35519928224,3.0797683435
11.5073617647,7.8297683435
13.1075436647,11.721138536
11.3531151174,12.4910651335
10.8764062332,14.496770047
12.1923149497,15
13.7560027992,10.4351714526
14.8965673462,5.33169891579
14.012029883,5.26315789474
11.9204113251,0
7.78488032511,0
3.97566954112,0
3.97566954112,0
3.97566954112,0
3.97566954112,0
3.97566954112,0
3.97566954112,0
3.97566954112,0
3.97566954112,0
3.97566954112,0
2.1888620148,0
0.11039809985,0
0.11039809985,0
0.110398099824,0
0.11039809985,0
0.11039809985,0
0.11039809985,0
0.110398099828,0
1.84889564992,0
3.53958328992,0
5.27184911442,0
4.87574899863,0
5.87318622263,0
9.98870174263,0
10.5273413401,0.0447159585
9.3431786875,0
9.3940486225,4.459426255
11.52691571,8.560168021
13.86714913,8.923548531
14.663292925,7.96008674153
15,6.69357826784
13.0566494211,4.50174458363
8.99520552632,0.334017425737
4.05838493075,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
4.01602257009,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.97366020943,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.95989889672,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.94613758401,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.9323762713,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
3.89001391064,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
-3.00E-12,0
0,0
0,0
0,0
0,0
0,0
-1.20E-11,0
-1.30E-11,0
0,0
0,0
0,0
-1.70E-11,0
0,0
0,0
3.52524729927,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.3903550832,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,2.938977479
2.42728033601,7.688977479
2.42728033601,9.6963779715
2.42728033601,9.8385972465
2.42728033601,10.1366569915
2.42728033601,11.8594546125
2.42728033601,13.971714357
2.42728033601,15
2.42728033601,12.8164632632
2.49766197812,8.66468130526
2.42728033601,5.80978253684
2.42728033601,1.40012385263
2.63902249391,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
3.59612265998,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0.171180526316
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
2.42728033601,0
3.89589450359,0
2.10908697727,0
0.0306230623206,0
0.0306230623206,0
0.0306230622948,0
0.0306230623206,0
0.0306230623206,2.58722498671
0.0306230623206,5.41135748421
0.0306230622988,4.55695627368
1.76912061239,1.85744542105
3.45980825239,0
5.19207407689,0
4.7959739611,0
5.7934111851,0
9.9089267051,0
10.4475663026,1.37275195758
9.26340364997,2.44780703158
9.31427358497,1.68555043158
11.4471406725,0.418742157895
13.7873740925,0.0563243684211
14.5835178875,0
14.9202249625,0
12.9768743835,0
8.91543048879,0
3.97860989322,0
1.57961758327,0
1.57961758327,0
1.57961758327,0
2.70863193608,0
7.45863193608,2.751856188
11.6107944186,7.501856188
13.2109763186,10.7179033955
11.4565477712,11.3513509505
10.979838887,13.9049844095
12.2957476035,15
13.859435453,13.9386898105
15,10.2040654421
14.1154625368,6.87823237895
12.0238439789,2.70533230526
7.88831297895,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
4.07910219496,0
3.01753679554,0
3.01753679554,0
3.01753679554,0
3.01753679554,0
3.01753679554,0
3.01753679554,0
3.01753679554,0
3.01753679554,0
3.01753679554,0
4.33018441854,0
6.86463921104,0
9.55439547204,0
11.820303723,0
13.238908665,0
14.296254067,0
13.4096009302,0
8.98589022493,0
3.86527144127,0
3.86527144127,0
3.86527144127,0
3.86527144127,0
3.86527144127,0
3.86527144127,0
2.07846391495,0
0,0
0,0
-2.58E-11,0
0,0
0,0
0,0
-2.18E-11,0
1.73849755007,0
3.42918519007,0
5.16145101457,0
4.76535089878,2.36686930268
5.76278812278,7.11686930268
9.87830364278,10.3885697237
10.4169432403,10.4276758942
9.23278058765,10.9792930712
9.28365052265,9.98677098697
11.4165176101,8.36388192382
13.7567510301,7.12688113434
14.5528948251,6.54270771329
14.8896019001,7.05406131579
12.9462513212,5.09208205263
8.88480742647,1.30786131579
3.9479868309,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
1.47935326669,0
4.0941786713,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,1.6660466185
0.318500054452,3.4417522
0.318500054452,2.47227632632
0.318500054452,0.985490621053
0.318500054452,0.102174357895
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054452,0
0.318500054404,0
0.318500054452,0
4.07918583336,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
0.225422940146,0
3.91258936289,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
0.0588264696777,0
3.74599289242,0
1.34700058247,0
1.34700058247,0
1.34700058247,4.16021234
2.47601493528,4.16021234
7.22601493528,8.91021234
11.3781774178,13.66021234
12.9783593178,15
11.2239307704,12.9934500526
10.7472218862,10.0292570842
12.0631306027,6.22220529474
13.6268184522,3.35623784211
14.7673829992,1.21813007368
13.882845536,0
11.7912269781,0
7.65569597815,0
3.84648519416,0
3.84648519416,0
3.84648519416,0
3.84648519416,0
3.84648519416,0
3.84648519416,0
3.84648519416,0
3.84648519416,0
3.84648519416,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
1.37785162995,0
3.99267703456,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.10787182893,0
3.95074765556,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
0.0969847623492,0
3.78415118509,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256825056,0
0.00847256820246,0
0.00847256825056,0
3.76915834716,0
1.15433294255,0
1.15433294255,0
1.15433294255,0
1.15433294255,0
1.15433294255,0
1.15433294255,0
1.15433294255,0
1.15433294255,0
1.15433294255,0
1.15433294255,0
1.15433294255,0
1.15433294255,0
4.27957337217,0
9.02957337217,0
13.7795733722,0
14.8992806122,3.12555112632
14.9933683272,2.99129608421
12.4810412745,2.12968491579
7.40769532717,0
3.94336448976,0
3.94336448976,0
3.94336448976,0
3.94336448976,0
3.94336448976,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0
2.47475032219,0.640140736842
2.47475032219,5.39014073684
3.9164586651,4.88808594737
0.661052454573,3.18491331579
0,1.21148652632
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
0,0
3.80577569586,0
2.84270094867,0
2.84270094867,0
2.84270094867,0
2.84270094867,0
2.84270094867,0
2.84270094867,0
2.84270094867,0
2.84270094867,0
2.84270094867,0
2.84270094867,2.35844599839
2.84270094867,6.87674534939
2.84270094867,7.73243696839
2.84270094867,5.97931217892
2.84270094867,6.57712844492
2.84270094867,5.50244676071
2.84270094867,4.68923913966
2.91308259077,8.12671926316
2.84270094867,6.54640873684
2.84270094867,2.15436663158
3.05444310656,0
2.84270094867,0
